Date,Price,Open,High,Low,Vol.,Change %
"May 18, 2010",4470.74,4479.60,4503.30,4445.90,1.32B,0.0008
"May 17, 2010",4467.20,4587.60,4587.60,4467.20,1.12B,-0.0312
"May 14, 2010",4611.11,4639.60,4639.80,4596.20,846.29M,-0.0090
"May 13, 2010",4652.78,4588.80,4652.80,4588.30,1.03B,0.0175
"May 12, 2010",4572.95,4555.20,4612.80,4550.90,1.04B,0.0055
"May 11, 2010",4547.98,4607.70,4630.70,4548.00,1.18B,-0.0113
"May 10, 2010",4599.78,4497.20,4599.80,4497.20,1.17B,0.0266
"May 07, 2010",4480.71,4542.00,4551.00,4427.30,1.66B,-0.0202
"May 06, 2010",4573.25,4654.40,4654.40,4570.60,1.60B,-0.0216
"May 05, 2010",4674.03,4713.30,4713.30,4641.40,1.50B,-0.0133
"May 04, 2010",4737.08,4779.00,4804.50,4737.10,1.36B,-0.0101
"May 03, 2010",4785.48,4782.80,4788.80,4753.40,1.11B,-0.0046
"Apr 30, 2010",4807.37,4793.30,4822.70,4792.50,1.29B,0.0046
"Apr 29, 2010",4785.58,4817.70,4818.70,4779.30,1.06B,-0.0077
"Apr 28, 2010",4822.79,4849.10,4851.20,4785.40,1.12B,-0.0117
"Apr 27, 2010",4880.02,4886.80,4911.90,4872.40,1.10B,-0.0003
"Apr 23, 2010",4881.52,4903.80,4903.90,4875.80,896.40M,-0.0053
"Apr 22, 2010",4907.38,4942.60,4942.60,4887.80,952.85M,-0.0095
"Apr 21, 2010",4954.27,4926.90,4970.20,4926.20,1.05B,0.0058
"Apr 20, 2010",4925.76,4914.20,4944.90,4914.20,927.52M,0.0022
"Apr 19, 2010",4915.07,4965.40,4965.40,4909.40,889.43M,-0.0140
"Apr 16, 2010",4984.66,4999.00,5002.20,4973.40,988.79M,-0.0035
"Apr 15, 2010",5001.93,5003.30,5025.10,5000.80,1.34B,0.0015
"Apr 14, 2010",4994.66,4958.30,4996.80,4957.60,1.06B,0.0087
"Apr 13, 2010",4951.62,4978.60,4978.60,4944.50,1.16B,-0.0066
"Apr 12, 2010",4984.27,4957.50,4986.10,4957.50,993.93M,0.0073
"Apr 09, 2010",4948.09,4943.70,4958.40,4940.80,1.00B,0.0021
"Apr 08, 2010",4937.91,4944.30,4944.90,4930.80,1.22B,-0.0046
"Apr 07, 2010",4960.91,4953.80,4971.30,4953.60,1.21B,0.0015
"Apr 06, 2010",4953.70,4924.70,4956.60,4924.70,1.03B,0.0094
"Apr 01, 2010",4907.74,4880.00,4907.70,4879.50,1.27B,0.0066
"Mar 31, 2010",4875.52,4911.60,4928.90,4875.50,1.34B,-0.0084
"Mar 30, 2010",4916.79,4908.30,4924.20,4904.40,1.01B,0.0040
"Mar 29, 2010",4897.27,4902.50,4912.00,4890.40,849.41M,0.0001
"Mar 26, 2010",4896.89,4878.60,4896.90,4834.80,1.22B,0.0024
"Mar 25, 2010",4885.39,4883.00,4890.80,4871.90,1.07B,-0.0013
"Mar 24, 2010",4891.54,4885.40,4911.10,4885.40,1.07B,0.0034
"Mar 23, 2010",4874.75,4839.60,4882.40,4839.20,1.07B,0.0092
"Mar 22, 2010",4830.20,4857.20,4857.50,4826.90,830.16M,-0.0086
"Mar 19, 2010",4872.23,4862.60,4875.80,4854.60,1.35B,0.0019
"Mar 18, 2010",4863.11,4860.60,4874.40,4846.80,1.42B,0.0020
"Mar 17, 2010",4853.17,4806.00,4853.20,4806.00,1.37B,0.0117
"Mar 16, 2010",4797.25,4785.60,4806.40,4781.10,1.21B,0.0028
"Mar 15, 2010",4784.09,4820.60,4836.00,4784.10,991.48M,-0.0071
"Mar 12, 2010",4818.12,4814.30,4835.90,4812.20,882.33M,0.0008
"Mar 11, 2010",4814.20,4821.40,4840.10,4805.40,969.68M,-0.0012
"Mar 10, 2010",4819.96,4818.60,4837.60,4804.30,1.18B,0.0000
"Mar 09, 2010",4820.10,4806.10,4828.10,4791.10,1.18B,0.0025
"Mar 08, 2010",4807.86,4787.80,4828.50,4787.80,871.51M,0.0085
"Mar 05, 2010",4767.24,4753.40,4780.40,4750.20,994.55M,0.0035
"Mar 04, 2010",4750.50,4743.20,4750.70,4724.80,1.15B,0.0031
"Mar 03, 2010",4735.67,4708.80,4745.70,4706.30,1.31B,0.0072
"Mar 02, 2010",4701.92,4694.40,4716.20,4683.50,884.94M,0.0033
"Mar 01, 2010",4686.53,4633.10,4686.50,4633.10,1.37B,0.0105
"Feb 26, 2010",4637.72,4607.20,4637.70,4593.30,1.30B,0.0095
"Feb 25, 2010",4594.06,4656.40,4689.90,4589.90,1.24B,-0.0117
"Feb 24, 2010",4648.52,4702.40,4702.40,4641.00,1.39B,-0.0148
"Feb 23, 2010",4718.31,4705.60,4718.30,4688.20,1.11B,0.0002
"Feb 22, 2010",4717.53,4654.70,4717.50,4654.70,978.24M,0.0178
"Feb 19, 2010",4635.06,4662.50,4672.20,4609.60,1.26B,-0.0043
"Feb 18, 2010",4654.91,4672.70,4673.10,4633.40,1.04B,-0.0028
"Feb 17, 2010",4667.86,4586.20,4672.90,4585.40,1.04B,0.0219
"Feb 16, 2010",4567.76,4550.40,4598.20,4550.40,863.54M,0.0049
"Feb 15, 2010",4545.45,4558.50,4568.70,4537.90,627.47M,-0.0036
"Feb 12, 2010",4562.09,4566.10,4593.30,4545.00,1.06B,0.0017
"Feb 11, 2010",4554.30,4512.10,4565.30,4510.90,873.05M,0.0091
"Feb 10, 2010",4513.42,4534.00,4570.70,4498.90,974.32M,0.0019
"Feb 09, 2010",4505.07,4513.30,4513.40,4464.90,928.65M,-0.0036
"Feb 08, 2010",4521.35,4521.70,4551.00,4515.60,786.73M,0.0016
"Feb 05, 2010",4514.06,4581.50,4584.40,4488.40,1.28B,-0.0233
"Feb 04, 2010",4621.60,4638.40,4640.00,4598.30,1.05B,-0.0057
"Feb 03, 2010",4647.89,4631.00,4656.90,4619.00,1.13B,0.0092
"Feb 02, 2010",4605.33,4550.50,4605.40,4548.70,1.09B,0.0179
"Feb 01, 2010",4524.14,4569.90,4588.50,4524.10,1.13B,-0.0100
"Jan 29, 2010",4569.62,4656.60,4656.70,4566.70,1.36B,-0.0222
"Jan 28, 2010",4673.26,4653.30,4676.10,4642.60,1.17B,0.0062
"Jan 27, 2010",4644.64,4705.90,4707.40,4628.60,1.19B,-0.0155
"Jan 25, 2010",4717.86,4725.70,4726.60,4679.90,803.01M,-0.0069
"Jan 22, 2010",4750.61,4793.90,4793.90,4716.00,1.18B,-0.0159
"Jan 21, 2010",4827.16,4854.20,4854.90,4822.20,1.10B,-0.0084
"Jan 20, 2010",4868.19,4874.70,4905.80,4865.60,821.86M,0.0014
"Jan 19, 2010",4861.23,4914.90,4930.00,4861.20,896.56M,-0.0101
"Jan 18, 2010",4911.07,4890.60,4917.10,4865.60,820.80M,0.0023
"Jan 15, 2010",4899.59,4896.50,4905.40,4857.80,740.10M,0.0003
"Jan 14, 2010",4898.04,4876.00,4920.50,4875.10,693.16M,0.0061
"Jan 13, 2010",4868.13,4886.30,4887.00,4852.90,872.68M,-0.0064
"Jan 12, 2010",4899.52,4938.60,4940.00,4893.10,737.50M,-0.0103
"Jan 11, 2010",4950.66,4921.90,4955.10,4921.70,653.84M,0.0078
"Jan 08, 2010",4912.13,4900.30,4937.90,4900.30,644.00M,0.0026
"Jan 07, 2010",4899.40,4922.80,4938.10,4898.90,868.53M,-0.0045
"Jan 06, 2010",4921.40,4927.70,4938.50,4915.30,871.21M,-0.0006
"Jan 05, 2010",4924.27,4887.30,4930.70,4887.30,859.71M,0.0098
"Jan 04, 2010",4876.25,4864.90,4888.70,4862.30,465.66M,0.0012
"Dec 31, 2009",4870.64,4842.10,4873.60,4842.10,314.59M,0.0077
"Dec 30, 2009",4833.32,4844.40,4867.80,4833.30,379.79M,-0.0024
"Dec 29, 2009",4845.11,4796.50,4858.00,4796.50,507.04M,0.0113
"Dec 24, 2009",4790.85,4749.30,4790.90,4749.30,372.39M,0.0109
"Dec 23, 2009",4739.34,4704.50,4742.60,4694.90,551.92M,0.0075
"Dec 22, 2009",4704.25,4643.70,4704.20,4643.70,615.46M,0.0149
"Dec 21, 2009",4635.13,4660.40,4693.50,4635.10,20.10M,-0.0033
"Dec 18, 2009",4650.52,4653.50,4657.30,4604.70,1.39B,-0.0042
"Dec 17, 2009",4670.27,4674.00,4703.10,4649.20,1.77B,0.0018
"Dec 16, 2009",4661.91,4671.00,4689.10,4656.10,921.44M,-0.0025
"Dec 15, 2009",4673.49,4660.00,4691.10,4658.60,1.05B,0.0042
"Dec 14, 2009",4654.00,4635.60,4654.00,4608.30,802.19M,0.0040
"Dec 11, 2009",4635.23,4611.80,4646.00,4611.80,940.57M,0.0062
"Dec 10, 2009",4606.66,4637.30,4652.40,4596.60,1.23B,-0.0067
"Dec 09, 2009",4637.89,4662.90,4662.90,4596.20,972.29M,-0.0070
"Dec 08, 2009",4670.65,4676.50,4697.20,4655.60,1.01B,-0.0012
"Dec 07, 2009",4676.46,4707.40,4723.10,4651.10,793.97M,-0.0055
"Dec 04, 2009",4702.22,4760.40,4760.60,4687.60,876.99M,-0.0152
"Dec 03, 2009",4774.59,4764.50,4787.00,4754.40,1.11B,0.0026
"Dec 02, 2009",4762.36,4733.00,4795.20,4732.90,1.19B,0.0092
"Dec 01, 2009",4719.00,4696.90,4719.00,4675.40,837.95M,0.0038
"Nov 30, 2009",4701.35,4592.80,4707.90,4592.80,1.04B,0.0283
"Nov 27, 2009",4572.07,4674.10,4674.10,4562.70,1.24B,-0.0290
"Nov 26, 2009",4708.65,4731.30,4751.30,4698.20,964.07M,-0.0029
"Nov 25, 2009",4722.23,4691.00,4722.90,4673.20,1.29B,0.0079
"Nov 24, 2009",4685.05,4724.40,4763.90,4685.00,943.51M,-0.0068
"Nov 23, 2009",4717.04,4688.80,4725.40,4681.10,782.48M,0.0067
"Nov 20, 2009",4685.76,4734.00,4734.00,4673.20,836.32M,-0.0134
"Nov 19, 2009",4749.20,4744.30,4761.30,4728.90,953.02M,0.0022
"Nov 18, 2009",4739.00,4737.00,4780.40,4733.80,1.15B,0.0020
"Nov 17, 2009",4729.40,4768.20,4799.00,4729.40,1.15B,-0.0054
"Nov 16, 2009",4755.20,4715.90,4760.50,4715.90,1.12B,0.0104
"Nov 13, 2009",4706.40,4732.60,4732.60,4690.90,1.05B,-0.0087
"Nov 12, 2009",4747.90,4760.90,4796.60,4746.40,1.02B,-0.0019
"Nov 11, 2009",4757.00,4736.70,4768.00,4734.50,1.18B,0.0049
"Nov 10, 2009",4733.60,4696.50,4756.80,4695.60,1.33B,0.0126
"Nov 09, 2009",4674.90,4596.80,4680.30,4596.50,1.19B,0.0176
"Nov 06, 2009",4594.00,4528.00,4594.00,4527.50,1.10B,0.0191
"Nov 05, 2009",4508.00,4536.50,4558.70,4502.50,1.22B,-0.0071
"Nov 04, 2009",4540.10,4533.90,4559.50,4518.00,1.09B,0.0019
"Nov 03, 2009",4531.50,4548.30,4579.20,4517.60,735.20M,-0.0020
"Nov 02, 2009",4540.40,4611.00,4611.30,4517.60,1.04B,-0.0221
"Oct 30, 2009",4643.20,4602.70,4673.60,4602.70,1.59B,0.0150
"Oct 29, 2009",4574.70,4653.20,4654.00,4562.50,1.58B,-0.0236
"Oct 28, 2009",4685.10,4751.20,4764.20,4682.70,1.31B,-0.0144
"Oct 27, 2009",4753.50,4813.70,4813.70,4751.40,1.38B,-0.0159
"Oct 26, 2009",4830.30,4845.80,4848.80,4811.60,866.35M,-0.0060
"Oct 23, 2009",4859.40,4826.50,4868.00,4826.50,1.71B,0.0097
"Oct 22, 2009",4812.80,4830.50,4844.90,4809.20,1.13B,-0.0053
"Oct 21, 2009",4838.60,4837.90,4842.40,4819.20,1.30B,-0.0016
"Oct 20, 2009",4846.20,4808.70,4871.30,4808.30,1.39B,0.0111
"Oct 19, 2009",4792.80,4830.40,4830.40,4772.10,823.77M,-0.0090
"Oct 16, 2009",4836.40,4858.90,4877.10,4834.50,962.18M,-0.0048
"Oct 15, 2009",4859.90,4845.40,4895.30,4845.40,1.39B,0.0060
"Oct 14, 2009",4831.10,4782.10,4840.10,4781.10,1.02B,0.0095
"Oct 13, 2009",4785.70,4743.90,4797.20,4743.90,1.07B,0.0097
"Oct 12, 2009",4739.80,4761.20,4786.30,4736.90,886.10M,-0.0028
"Oct 09, 2009",4752.90,4780.30,4803.50,4749.60,1.31B,-0.0033
"Oct 08, 2009",4768.60,4698.50,4780.00,4687.90,1.30B,0.0155
"Oct 07, 2009",4695.70,4613.00,4708.30,4612.80,1.20B,0.0227
"Oct 06, 2009",4591.60,4589.30,4641.30,4582.90,1.00B,0.0040
"Oct 05, 2009",4573.30,4601.30,4618.30,4573.30,439.19M,-0.0062
"Oct 02, 2009",4601.70,4671.60,4671.60,4601.50,1.03B,-0.0211
"Oct 01, 2009",4701.10,4738.80,4757.70,4696.90,1.04B,-0.0090
"Sep 30, 2009",4743.60,4746.70,4767.80,4730.00,1.33B,-0.0020
"Sep 29, 2009",4753.10,4696.80,4767.90,4696.80,1.13B,0.0162
"Sep 28, 2009",4677.40,4703.80,4705.50,4645.00,937.15M,-0.0076
"Sep 25, 2009",4713.30,4686.20,4727.00,4639.40,2.01B,0.0026
"Sep 24, 2009",4701.20,4719.90,4726.50,4692.30,1.16B,-0.0069
"Sep 23, 2009",4734.10,4675.60,4735.60,4675.60,1.11B,0.0151
"Sep 22, 2009",4663.70,4672.00,4683.60,4656.10,1.13B,-0.0029
"Sep 21, 2009",4677.40,4687.40,4701.70,4665.90,1.09B,-0.0034
"Sep 18, 2009",4693.20,4702.50,4702.80,4658.50,1.77B,-0.0046
"Sep 17, 2009",4714.90,4662.20,4749.70,4662.20,1.92B,0.0139
"Sep 16, 2009",4650.40,4552.70,4651.20,4551.80,1.65B,0.0242
"Sep 15, 2009",4540.30,4541.70,4585.20,4526.90,1.73B,0.0020
"Sep 14, 2009",4531.10,4595.70,4595.70,4518.80,1.14B,-0.0141
"Sep 11, 2009",4596.10,4570.80,4608.60,4570.80,1.47B,0.0055
"Sep 10, 2009",4570.80,4523.30,4577.30,4523.30,1.68B,0.0107
"Sep 09, 2009",4522.20,4532.20,4554.70,4504.20,1.54B,-0.0004
"Sep 08, 2009",4523.80,4461.10,4527.00,4461.10,1.56B,0.0156
"Sep 07, 2009",4454.40,4443.10,4467.60,4441.00,1.56B,0.0043
"Sep 04, 2009",4435.50,4442.40,4477.00,4434.00,1.46B,0.0013
"Sep 03, 2009",4429.60,4433.20,4446.70,4410.00,1.20B,-0.0019
"Sep 02, 2009",4438.20,4491.60,4491.60,4412.00,1.39B,-0.0169
"Sep 01, 2009",4514.60,4476.60,4523.70,4466.00,1.27B,0.0079
"Aug 31, 2009",4479.10,4485.70,4537.20,4471.50,1.79B,-0.0023
"Aug 28, 2009",4489.60,4460.40,4492.60,4459.80,1.63B,0.0087
"Aug 27, 2009",4450.80,4450.00,4461.30,4424.90,1.73B,-0.0008
"Aug 26, 2009",4454.50,4406.90,4468.90,4406.90,1.90B,0.0111
"Aug 25, 2009",4405.80,4422.10,4432.90,4389.90,1.28B,-0.0046
"Aug 24, 2009",4426.10,4291.60,4426.10,4290.60,1.20B,0.0316
"Aug 21, 2009",4290.60,4378.60,4379.90,4260.70,2.44B,-0.0199
"Aug 20, 2009",4377.50,4397.90,4425.10,4367.10,1.32B,0.0008
"Aug 19, 2009",4373.80,4392.80,4437.20,4367.90,1.47B,-0.0018
"Aug 18, 2009",4381.60,4375.70,4398.00,4352.10,1.19B,-0.0015
"Aug 17, 2009",4388.40,4451.00,4451.00,4388.40,1.06B,-0.0163
"Aug 14, 2009",4461.00,4447.70,4509.50,4445.40,1.67B,0.0057
"Aug 13, 2009",4435.90,4351.60,4435.90,4351.60,1.74B,0.0214
"Aug 12, 2009",4343.10,4320.70,4351.70,4294.50,1.23B,0.0026
"Aug 11, 2009",4332.00,4298.00,4332.90,4279.00,1.23B,0.0065
"Aug 10, 2009",4304.10,4311.90,4347.90,4300.00,1.52B,0.0011
"Aug 07, 2009",4299.40,4314.90,4314.90,4275.30,1.06B,-0.0062
"Aug 06, 2009",4326.30,4272.40,4327.60,4271.80,1.39B,0.0145
"Aug 05, 2009",4264.50,4320.60,4320.60,4264.50,5.37B,-0.0104
"Aug 04, 2009",4309.30,4291.30,4340.00,4291.30,1.88B,0.0108
"Aug 03, 2009",4263.40,4245.90,4282.90,4245.90,999.33M,0.0046
"Jul 31, 2009",4244.00,4190.50,4247.90,4190.40,1.73B,0.0128
"Jul 30, 2009",4190.50,4142.80,4201.80,4134.30,1.36B,0.0115
"Jul 29, 2009",4142.80,4156.30,4180.50,4142.40,1.36B,-0.0064
"Jul 28, 2009",4169.50,4140.00,4177.90,4138.70,1.24B,0.0072
"Jul 27, 2009",4139.60,4097.50,4153.80,4097.50,1.06B,0.0122
"Jul 24, 2009",4089.80,4081.30,4122.10,4081.30,1.23B,0.0063
"Jul 23, 2009",4064.10,4058.90,4069.90,4047.30,1.24B,-0.0011
"Jul 22, 2009",4068.50,4055.10,4074.60,4046.20,1.07B,0.0044
"Jul 21, 2009",4050.70,4060.00,4083.60,4043.70,935.06M,0.0001
"Jul 20, 2009",4050.30,4006.80,4066.90,4006.80,836.82M,0.0124
"Jul 17, 2009",4000.80,4002.00,4026.70,3989.40,854.27M,0.0013
"Jul 16, 2009",3995.60,3945.20,4022.30,3943.70,1.13B,0.0181
"Jul 15, 2009",3924.50,3870.80,3930.20,3870.60,955.02M,0.0148
"Jul 14, 2009",3867.10,3758.20,3867.10,3758.20,808.95M,0.0347
"Jul 13, 2009",3737.50,3790.30,3792.50,3735.60,752.61M,-0.0149
"Jul 10, 2009",3794.10,3763.40,3796.70,3763.30,737.94M,0.0082
"Jul 09, 2009",3763.30,3766.00,3769.90,3742.00,917.53M,-0.0012
"Jul 08, 2009",3767.90,3750.30,3767.90,3709.20,1.13B,0.0003
"Jul 07, 2009",3766.90,3776.80,3786.70,3761.70,796.32M,-0.0044
"Jul 06, 2009",3783.70,3821.00,3821.40,3767.80,724.74M,-0.0116
"Jul 03, 2009",3828.20,3859.20,3859.20,3804.10,853.62M,-0.0127
"Jul 02, 2009",3877.30,3887.70,3910.20,3872.80,1.08B,0.0009
"Jul 01, 2009",3874.00,3939.50,3939.50,3859.30,976.59M,-0.0205
"Jun 30, 2009",3954.90,3900.00,3955.50,3899.90,1.29B,0.0175
"Jun 29, 2009",3886.90,3899.40,3926.70,3882.60,890.30M,-0.0043
"Jun 26, 2009",3903.80,3863.60,3915.60,3863.60,1.14B,0.0124
"Jun 25, 2009",3856.00,3814.70,3857.50,3812.00,1.03B,0.0129
"Jun 24, 2009",3807.00,3802.20,3811.90,3767.90,1.09B,0.0027
"Jun 23, 2009",3796.90,3887.80,3887.80,3791.50,1.17B,-0.0310
"Jun 22, 2009",3918.20,3908.90,3931.20,3897.60,1.04B,0.0048
"Jun 19, 2009",3899.60,3899.60,3933.80,3899.00,1.36B,0.0019
"Jun 18, 2009",3892.10,3896.10,3921.40,3871.50,1.54B,-0.0031
"Jun 17, 2009",3904.10,3943.80,3943.90,3874.80,1.47B,-0.0147
"Jun 16, 2009",3962.50,4014.40,4016.10,3953.60,1.27B,-0.0172
"Jun 15, 2009",4031.70,4048.80,4058.80,4031.70,1.66B,-0.0075
"Jun 12, 2009",4062.20,4044.90,4079.40,4037.50,1.59B,0.0037
"Jun 11, 2009",4047.20,4021.50,4053.00,4019.20,1.42B,0.0057
"Jun 10, 2009",4024.40,3952.40,4024.40,3951.40,1.52B,0.0227
"Jun 09, 2009",3934.90,3959.20,3995.90,3934.90,1.44B,-0.0091
"Jun 05, 2009",3971.20,3937.80,4021.30,3937.80,1.54B,0.0093
"Jun 04, 2009",3934.60,3993.30,3995.00,3926.40,1.56B,-0.0206
"Jun 03, 2009",4017.20,3951.50,4017.20,3945.90,1.62B,0.0156
"Jun 02, 2009",3955.30,3912.20,3966.60,3912.20,1.56B,0.0156
"Jun 01, 2009",3894.40,3826.40,3895.00,3810.20,1.27B,0.0200
"May 29, 2009",3818.00,3774.20,3822.80,3771.20,1.67B,0.0166
"May 28, 2009",3755.70,3782.50,3783.20,3737.30,1.14B,-0.0119
"May 27, 2009",3801.10,3798.90,3836.90,3798.50,1.38B,0.0034
"May 26, 2009",3788.40,3736.20,3788.40,3723.10,1.02B,0.0135
"May 25, 2009",3737.90,3763.70,3784.50,3722.00,834.98M,-0.0063
"May 22, 2009",3761.60,3795.50,3796.20,3751.80,1.00B,-0.0137
"May 21, 2009",3813.90,3824.80,3830.30,3792.20,1.14B,-0.0028
"May 20, 2009",3824.60,3826.10,3831.50,3791.50,1.02B,0.0019
"May 19, 2009",3817.30,3759.10,3821.20,3758.40,1.10B,0.0219
"May 18, 2009",3735.60,3763.80,3763.80,3714.90,774.52M,-0.0100
"May 15, 2009",3773.20,3743.40,3791.70,3741.90,1.13B,0.0134
"May 14, 2009",3723.40,3823.10,3823.40,3722.70,1.24B,-0.0344
"May 13, 2009",3856.10,3877.70,3894.40,3838.60,1.19B,-0.0054
"May 12, 2009",3877.20,3914.20,3914.20,3856.10,1.16B,-0.0124
"May 11, 2009",3926.00,3943.20,3960.40,3901.40,1.62B,-0.0040
"May 08, 2009",3941.70,3919.00,3943.20,3906.60,953.73M,0.0008
"May 07, 2009",3938.70,3890.60,3954.20,3890.10,1.41B,0.0185
"May 06, 2009",3867.10,3890.20,3907.80,3851.90,1.16B,-0.0060
"May 05, 2009",3890.40,3902.60,3943.40,3880.60,1.24B,0.0019
"May 04, 2009",3883.00,3781.50,3883.00,3781.50,1.00B,0.0301
"May 01, 2009",3769.60,3771.40,3784.00,3754.20,833.10M,-0.0029
"Apr 30, 2009",3780.50,3713.90,3799.30,3713.40,1.13B,0.0231
"Apr 29, 2009",3695.30,3694.60,3723.90,3679.80,1.02B,-0.0035
"Apr 28, 2009",3708.40,3728.60,3777.90,3701.10,857.84M,-0.0062
"Apr 27, 2009",3731.60,3725.00,3780.80,3680.60,744.80M,0.0052
"Apr 24, 2009",3712.30,3744.60,3754.40,3687.00,979.73M,-0.0082
"Apr 23, 2009",3743.00,3677.10,3745.40,3675.00,981.27M,0.0204
"Apr 22, 2009",3668.20,3689.60,3701.50,3661.20,945.96M,-0.0025
"Apr 21, 2009",3677.40,3740.30,3740.30,3661.00,852.76M,-0.0243
"Apr 20, 2009",3769.00,3777.90,3788.00,3731.70,929.70M,-0.0020
"Apr 17, 2009",3776.70,3785.60,3851.20,3776.70,1.03B,0.0003
"Apr 16, 2009",3775.70,3753.20,3804.20,3752.30,928.94M,0.0075
"Apr 15, 2009",3747.50,3746.10,3763.30,3734.40,888.19M,-0.0014
"Apr 14, 2009",3752.90,3697.00,3775.30,3696.40,884.43M,0.0221
"Apr 09, 2009",3671.60,3626.80,3675.20,3626.10,719.17M,0.0144
"Apr 08, 2009",3619.50,3691.30,3691.30,3610.90,887.74M,-0.0234
"Apr 07, 2009",3706.30,3742.60,3743.10,3704.50,1.14B,-0.0134
"Apr 06, 2009",3756.60,3733.80,3763.10,3733.40,1.07B,0.0056
"Apr 03, 2009",3735.60,3704.60,3750.10,3704.60,1.24B,0.0151
"Apr 02, 2009",3680.20,3593.50,3703.20,3592.90,1.21B,0.0281
"Apr 01, 2009",3579.70,3583.60,3598.70,3550.90,1.01B,-0.0007
"Mar 31, 2009",3582.10,3586.80,3622.50,3570.50,996.55M,-0.0062
"Mar 30, 2009",3604.40,3658.00,3658.90,3592.80,694.72M,-0.0185
"Mar 27, 2009",3672.30,3656.90,3706.60,3656.90,1.14B,0.0070
"Mar 26, 2009",3646.60,3610.90,3666.30,3603.70,1.00B,0.0103
"Mar 25, 2009",3609.30,3564.00,3626.30,3558.70,1.00B,0.0082
"Mar 24, 2009",3580.00,3579.30,3646.20,3574.90,1.12B,0.0084
"Mar 23, 2009",3550.30,3469.90,3550.30,3456.20,915.48M,0.0244
"Mar 20, 2009",3465.80,3499.10,3499.20,3464.00,1.46B,-0.0041
"Mar 19, 2009",3480.20,3454.60,3500.70,3454.60,2.12B,0.0098
"Mar 18, 2009",3446.30,3453.60,3487.50,3435.60,1.46B,-0.0016
"Mar 17, 2009",3451.90,3351.60,3451.90,3350.50,1.19B,0.0309
"Mar 16, 2009",3348.40,3345.80,3376.40,3339.90,1.46B,0.0010
"Mar 13, 2009",3345.20,3255.10,3353.50,3254.30,1.21B,0.0339
"Mar 12, 2009",3235.50,3254.40,3272.70,3225.00,787.09M,-0.0027
"Mar 11, 2009",3244.40,3217.00,3265.40,3216.40,1.08B,0.0188
"Mar 10, 2009",3184.50,3148.50,3184.50,3120.80,860.57M,0.0095
"Mar 09, 2009",3154.50,3165.50,3177.30,3135.50,650.35M,0.0029
"Mar 06, 2009",3145.50,3169.60,3170.80,3124.30,858.34M,-0.0135
"Mar 05, 2009",3188.50,3200.80,3218.30,3178.10,1.03B,0.0070
"Mar 04, 2009",3166.40,3208.20,3211.20,3142.50,874.02M,-0.0164
"Mar 03, 2009",3219.20,3250.60,3250.60,3153.50,992.97M,-0.0095
"Mar 02, 2009",3250.10,3329.40,3330.40,3233.90,866.00M,-0.0282
"Feb 27, 2009",3344.50,3344.30,3364.20,3312.40,1.36B,-0.0003
"Feb 26, 2009",3345.50,3329.50,3366.70,3320.70,919.22M,0.0054
"Feb 25, 2009",3327.50,3355.40,3382.90,3315.30,984.72M,-0.0012
"Feb 24, 2009",3331.60,3332.60,3337.00,3296.20,784.43M,-0.0058
"Feb 23, 2009",3351.20,3386.90,3386.90,3312.60,803.77M,-0.0150
"Feb 20, 2009",3402.40,3449.60,3450.60,3381.00,731.33M,-0.0135
"Feb 19, 2009",3448.90,3409.70,3473.70,3390.20,922.47M,0.0105
"Feb 18, 2009",3413.20,3435.30,3437.60,3368.10,1.03B,-0.0148
"Feb 17, 2009",3464.30,3507.80,3538.50,3447.50,959.85M,-0.0150
"Feb 16, 2009",3516.90,3548.80,3548.80,3499.70,561.97M,-0.0119
"Feb 13, 2009",3559.10,3508.00,3559.50,3507.10,737.76M,0.0127
"Feb 12, 2009",3514.30,3475.80,3553.70,3474.40,815.25M,0.0115
"Feb 11, 2009",3474.40,3458.40,3474.40,3409.60,607.62M,-0.0041
"Feb 10, 2009",3488.70,3515.90,3523.80,3462.90,668.30M,-0.0057
"Feb 09, 2009",3508.60,3498.40,3528.40,3495.80,745.40M,0.0112
"Feb 06, 2009",3469.90,3441.00,3493.20,3441.00,755.56M,0.0120
"Feb 05, 2009",3428.60,3460.30,3460.90,3414.50,857.62M,-0.0027
"Feb 04, 2009",3437.90,3503.20,3514.20,3428.00,923.40M,-0.0202
"Feb 03, 2009",3508.70,3505.80,3578.70,3503.30,962.47M,0.0032
"Feb 02, 2009",3497.40,3519.40,3523.20,3480.50,596.95M,-0.0122
"Jan 30, 2009",3540.70,3513.50,3548.40,3471.60,813.10M,0.0041
"Jan 29, 2009",3526.20,3525.20,3564.10,3506.60,788.74M,0.0088
"Jan 28, 2009",3495.50,3451.70,3505.90,3417.10,724.88M,0.0150
"Jan 27, 2009",3444.00,3376.00,3445.80,3374.00,659.31M,0.0303
"Jan 23, 2009",3342.70,3470.90,3471.20,3342.70,828.91M,-0.0413
"Jan 22, 2009",3486.80,3457.20,3492.20,3445.70,601.19M,0.0128
"Jan 21, 2009",3442.80,3459.50,3459.90,3409.70,661.24M,-0.0097
"Jan 20, 2009",3476.60,3563.50,3563.50,3441.00,594.55M,-0.0314
"Jan 19, 2009",3589.30,3556.00,3602.00,3556.00,425.34M,0.0108
"Jan 16, 2009",3550.90,3550.00,3576.70,3541.60,545.85M,0.0061
"Jan 15, 2009",3529.50,3648.00,3649.50,3515.10,672.37M,-0.0427
